Date,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes
2019-04-15 18:46:52,"Day 1","Bicep Curl (Dumbbell)",3,12.5,10,0,0,"",""
2019-04-16 18:51:31,"Day 2","Deadlift (Barbell)",1,60,5,0,0,"",""
2019-04-16 18:51:31,"Day 2","Deadlift (Barbell)",2,80,5,0,0,"",""
2019-04-16 18:51:31,"Day 2","Deadlift (Barbell)",3,100,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Deadlift (Barbell)",4,110,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Deadlift (Barbell)",5,120,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Chin Up Eccentric ",1,0,7,0,0,"",""
2019-04-16 18:51:31,"Day 2","Chin Up Eccentric ",2,0,6,0,0,"",""
2019-04-16 18:51:31,"Day 2","Chin Up Eccentric ",3,0,5,0,0,"",""
2019-04-16 18:51:31,"Day 2","Chin Up Eccentric ",4,0,4,0,0,"",""
2019-04-16 18:51:31,"Day 2","Push Up",1,0,20,0,0,"",""
2019-04-16 18:51:31,"Day 2","Push Up",2,0,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Push Up",3,0,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Push Up",4,0,11,0,0,"",""
2019-04-16 18:51:31,"Day 2","Pendlay Row",1,50,9,0,0,"",""
2019-04-16 18:51:31,"Day 2","Pendlay Row",2,50,10,0,0,"",""
2019-04-16 18:51:31,"Day 2","Pendlay Row",3,50,10,0,0,"",""
2019-04-16 18:51:31,"Day 2","Romanian Deadlift (Barbell)",1,50,12,0,0,"",""
2019-04-16 18:51:31,"Day 2","Romanian Deadlift (Barbell)",2,50,12,0,0,"",""
2019-04-16 18:51:31,"Day 2","Romanian Deadlift (Barbell)",3,50,12,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",1,57,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",2,40,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",3,57,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",4,40,8,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",5,57,9,0,0,"",""
2019-04-16 18:51:31,"Day 2","Lat Pulldown (Cable)",6,40,9,0,0,"",""
2019-04-16 18:51:31,"Day 2","Triceps Extension",1,20,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Triceps Extension",2,23,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Triceps Extension",3,23,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Cable Crunch",1,42,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Cable Crunch",2,42,15,0,0,"",""
2019-04-16 18:51:31,"Day 2","Leg Raise (Captain´s Chair)",1,0,10,0,0,"",""
2019-04-16 18:51:31,"Day 2","Leg Raise (Captain´s Chair)",2,0,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lunge (Dumbbell)",1,10,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lunge (Dumbbell)",2,12.5,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lunge (Dumbbell)",3,15,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Chin Up (Assisted)",1,0,7,0,0,"",""
2019-04-17 18:56:46,"Day 3","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-04-17 18:56:46,"Day 3","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",1,40,6,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",2,50,6,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",3,60,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",4,70,10,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",5,70,8,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",6,60,8,0,0,"",""
2019-04-17 18:56:46,"Day 3","Squat (Barbell)",7,50,8,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Press",1,120,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Press",2,120,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Press",3,120,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Romanian Deadlift (Dumbbell)",1,55,12,0,0,"",""
2019-04-17 18:56:46,"Day 3","Romanian Deadlift (Dumbbell)",2,65,12,0,0,"",""
2019-04-17 18:56:46,"Day 3","Romanian Deadlift (Dumbbell)",3,65,12,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Extension (Machine)",1,65,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Extension (Machine)",2,65,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Leg Extension (Machine)",3,70,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lying Leg Curl (Machine)",1,55.5,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lying Leg Curl (Machine)",2,55.5,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Lying Leg Curl (Machine)",3,55.5,15,0,0,"",""
2019-04-17 18:56:46,"Day 3","Side Bend (Dumbbell)",1,37.5,15,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",1,20,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",2,40,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",3,60,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",4,60,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",5,60,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Front Squat Eccentric ",6,70,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Bench Press (Barbell)",1,40,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Bench Press (Barbell)",2,80,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Bench Press (Barbell)",3,80,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Bench Press (Barbell)",4,80,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Bench Press (Barbell)",5,80,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-04-18 18:05:06,"Day 4","Chin Up (Assisted)",2,0,8,0,0,"",""
2019-04-18 18:05:06,"Day 4","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Chin Up (Assisted)",4,0,6,0,0,"",""
2019-04-18 18:05:06,"Day 4","Reverse Lunge ",1,40,10,0,0,"",""
2019-04-18 18:05:06,"Day 4","Reverse Lunge ",2,40,10,0,0,"",""
2019-04-18 18:05:06,"Day 4","Reverse Lunge ",3,40,10,0,0,"",""
2019-04-18 18:05:06,"Day 4","Romanian Deadlift (Barbell)",1,50,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Romanian Deadlift (Barbell)",2,60,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Romanian Deadlift (Barbell)",3,60,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Incline Bench Press (Dumbbell)",1,30,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Incline Bench Press (Dumbbell)",2,30,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Incline Bench Press (Dumbbell)",3,30,13,0,0,"",""
2019-04-18 18:05:06,"Day 4","Seated Row (Cable)",1,57,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Seated Row (Cable)",2,57,12,0,0,"",""
2019-04-18 18:05:06,"Day 4","Seated Row (Cable)",3,57,13,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",1,45,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",2,65,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",3,75,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",4,85,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",5,80,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bench Press (Barbell)",6,80,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bent Over One Arm Row (Dumbbell)",1,27.5,12,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bent Over One Arm Row (Dumbbell)",2,27.5,12,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bent Over One Arm Row (Dumbbell)",3,27.5,12,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Triceps Extension",1,25,10,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Triceps Extension",2,22,15,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Triceps Extension",3,22,15,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Chest Fly (Dumbbell)",1,10,15,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Chest Fly (Dumbbell)",2,10,16,0,0,"",""
2019-04-21 08:50:46,"Morning Workout","Bicep Curl (Barbell)",1,30,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bench Press (Smith Machine)",1,40,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bench Press (Smith Machine)",2,60,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bench Press (Smith Machine)",3,60,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bench Press (Smith Machine)",4,60,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bench Press (Smith Machine)",5,60,8,0,0,"",""
2019-04-23 18:58:52,"Day 1","Overhead Press (Barbell)",1,45,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Overhead Press (Barbell)",2,45,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Overhead Press (Barbell)",3,45,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Push Up",1,0,15,0,0,"",""
2019-04-23 18:58:52,"Day 1","Push Up",2,0,15,0,0,"",""
2019-04-23 18:58:52,"Day 1","Push Up",3,0,15,0,0,"",""
2019-04-23 18:58:52,"Day 1","Inclined Bench Eccentric ",1,50,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Inclined Bench Eccentric ",2,55,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Inclined Bench Eccentric ",3,55,6,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bicep Curl (Barbell)",1,30,12,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bicep Curl (Barbell)",2,30,10,0,0,"",""
2019-04-23 18:58:52,"Day 1","Bicep Curl (Barbell)",3,25,8,0,0,"",""
2019-04-24 19:22:46,"Day 2","Deadlift (Barbell)",1,60,5,0,0,"",""
2019-04-24 19:22:46,"Day 2","Deadlift (Barbell)",2,80,5,0,0,"",""
2019-04-24 19:22:46,"Day 2","Deadlift (Barbell)",3,110,6,0,0,"",""
2019-04-24 19:22:46,"Day 2","Deadlift (Barbell)",4,110,6,0,0,"",""
2019-04-24 19:22:46,"Day 2","Deadlift (Barbell)",5,110,3,0,0,"",""
2019-04-24 19:22:46,"Day 2","Chin Up (Assisted)",1,0,6,0,0,"",""
2019-04-24 19:22:46,"Day 2","Chin Up (Assisted)",2,0,4,0,0,"",""
2019-04-24 19:22:46,"Day 2","Push Up",1,0,20,0,0,"",""
2019-04-25 15:21:55,"Day 2","Chin Up (Assisted)",1,0,7,0,0,"",""
2019-04-25 15:21:55,"Day 2","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-04-25 15:21:55,"Day 2","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-04-25 15:21:55,"Day 2","Chin Up (Assisted)",4,0,6,0,0,"",""
2019-04-25 15:21:55,"Day 2","Push Up",1,0,20,0,0,"",""
2019-04-25 15:21:55,"Day 2","Push Up",2,0,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Push Up",3,0,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Push Up",4,0,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Pendlay Row",1,50,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Pendlay Row",2,50,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Pendlay Row",3,50,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Romanian Deadlift (Barbell)",1,60,12,0,0,"",""
2019-04-25 15:21:55,"Day 2","Romanian Deadlift (Barbell)",2,50,12,0,0,"",""
2019-04-25 15:21:55,"Day 2","Romanian Deadlift (Barbell)",3,60,12,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",1,57,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",2,40,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",3,57,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",4,40,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",5,57,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lat Pulldown (Cable)",6,40,8,0,0,"",""
2019-04-25 15:21:55,"Day 2","Triceps Extension",1,22,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Triceps Extension",2,22,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Triceps Extension",3,22,15,0,0,"",""
2019-04-25 15:21:55,"Day 2","Arnold Press (Dumbbell)",1,17.5,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Arnold Press (Dumbbell)",2,17.5,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Arnold Press (Dumbbell)",3,17.5,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lateral Raise (Dumbbell)",1,7,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lateral Raise (Dumbbell)",2,7,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Lateral Raise (Dumbbell)",3,7,10,0,0,"",""
2019-04-25 15:21:55,"Day 2","Bicep Curl (Barbell)",1,30,10,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",1,20,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",2,40,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",3,60,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",4,60,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",5,60,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Front Squat Eccentric ",6,70,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",1,20,10,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",2,40,10,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",3,80,7,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",4,90,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",5,85,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Bench Press (Barbell)",6,85,7,0,0,"",""
2019-04-26 18:06:05,"Day 4","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-04-26 18:06:05,"Day 4","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-04-26 18:06:05,"Day 4","Chin Up (Assisted)",4,0,7,0,0,"",""
2019-04-26 18:06:05,"Day 4","Incline Bench Press (Dumbbell)",1,30,12,0,0,"",""
2019-04-26 18:06:05,"Day 4","Incline Bench Press (Dumbbell)",2,30,12,0,0,"",""
2019-04-26 18:06:05,"Day 4","Incline Bench Press (Dumbbell)",3,30,12,0,0,"",""
2019-04-26 18:06:05,"Day 4","Seated Row (Cable)",1,67,12,0,0,"",""
2019-04-26 18:06:05,"Day 4","Seated Row (Cable)",2,67,12,0,0,"",""
2019-04-26 18:06:05,"Day 4","Seated Row (Cable)",3,67,12,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",1,20,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",2,50,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",3,70,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",4,70,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",5,70,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bench Press Eccentric ",6,70,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Chin Up (Assisted)",2,0,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Chin Up (Assisted)",3,0,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Chin Up (Assisted)",4,0,7,0,0,"",""
2019-04-28 10:02:56,"Day 1","Overhead Press (Barbell)",1,45,8,0,0,"",""
2019-04-28 10:02:56,"Day 1","Overhead Press (Barbell)",2,45,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Overhead Press (Barbell)",3,47.5,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bicep Curl (Barbell)",1,30,12,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bicep Curl (Barbell)",2,30,12,0,0,"",""
2019-04-28 10:02:56,"Day 1","Bicep Curl (Barbell)",3,30,12,0,0,"",""
2019-04-28 10:02:56,"Day 1","Incline Bench Press (Dumbbell)",1,28,11,0,0,"",""
2019-04-28 10:02:56,"Day 1","Incline Bench Press (Dumbbell)",2,28,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Incline Bench Press (Dumbbell)",3,28,11,0,0,"",""
2019-04-28 10:02:56,"Day 1","Arnold Press (Dumbbell)",1,18,7,0,0,"",""
2019-04-28 10:02:56,"Day 1","Arnold Press (Dumbbell)",2,16,9,0,0,"",""
2019-04-28 10:02:56,"Day 1","Arnold Press (Dumbbell)",3,16,10,0,0,"",""
2019-04-28 10:02:56,"Day 1","Chest Fly (Band)",1,12.5,16,0,0,"",""
2019-04-28 10:02:56,"Day 1","Lateral Raise (Dumbbell)",1,7,10,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chin Up (Assisted)",1,0,7,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chin Up (Assisted)",2,0,7,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Fly",1,49,10,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Fly",2,63,12,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Fly",3,63,12,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Lat Pulldown (Machine)",1,12,63,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Lat Pulldown (Machine)",2,10,63,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Lat Pulldown (Machine)",3,10,63,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Press (Machine)",1,63,10,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Press (Machine)",2,63,10,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Chest Press (Machine)",3,63,10,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Cable Crunch",1,44.23,15,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Cable Crunch",2,44.23,14,0,0,"",""
2019-04-29 17:52:58,"Morning Workout","Hanging Knee Raise",1,0,10,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Chin Up (Assisted)",1,0,5,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Chin Up (Assisted)",2,0,5,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Chin Up (Assisted)",3,0,5,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Chin Up (Assisted)",4,0,5,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Seated Row (Cable)",1,63,10,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Seated Row (Cable)",2,63,10,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Seated Row (Cable)",3,63,12,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Shoulder Press (Machine)",1,35,12,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Shoulder Press (Machine)",2,35,12,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Shoulder Press (Machine)",3,42,12,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Leg Raise (Captain´s Chair)",1,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Leg Raise (Captain´s Chair)",2,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Leg Raise (Captain´s Chair)",3,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Push Up",1,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Push Up",2,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Push Up",3,0,15,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Triceps Extension",1,30.62,9,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Triceps Extension",2,28.35,12,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Cable Crunch",1,42,10,0,0,"",""
2019-04-30 18:09:37,"Morning Workout","Cable Crunch",2,42,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chin Up (Assisted)",1,0,6,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chin Up (Assisted)",3,25,8,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chin Up (Assisted)",4,25,8,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Press (Machine)",1,63,12,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Press (Machine)",2,63,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Press (Machine)",3,63,12,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Press (Machine)",4,63,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Reverse Fly (Cable)",1,5.67,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Reverse Fly (Cable)",2,5.67,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Reverse Fly (Cable)",3,5.67,10,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Lat Pulldown (Machine)",1,12,63,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Lat Pulldown (Machine)",2,10,63,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Lat Pulldown (Machine)",3,10,63,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Fly",1,63,13,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Fly",2,70,13,0,0,"",""
2019-05-01 18:00:44,"Morning Workout","Chest Fly",3,77,15,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chin Up (Assisted)",2,0,8,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chin Up (Assisted)",3,0,7,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chin Up (Assisted)",4,0,7,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bench Press (Dumbbell)",1,27.22,12,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bench Press (Dumbbell)",2,29.48,12,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bench Press (Dumbbell)",3,29.48,12,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bench Press (Dumbbell)",4,29.48,12,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chest Fly (Band)",1,20,15,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chest Fly (Band)",2,20,16,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Chest Fly (Band)",3,20,17,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bent Over One Arm Row (Dumbbell)",1,29.5,10,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bent Over One Arm Row (Dumbbell)",2,29.5,10,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Bent Over One Arm Row (Dumbbell)",3,29.5,10,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Triceps Extension",1,25,20,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Triceps Extension",2,30,20,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Hanging Knee Raise",1,0,7,0,0,"",""
2019-05-05 20:26:02,"Midday Workout","Hanging Knee Raise",2,0,7,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Push Up",1,0,20,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Push Up",2,0,20,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Push Up",3,0,20,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Lat Pulldown (Machine)",1,54.4,10,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Lat Pulldown (Machine)",2,54.4,10,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Lat Pulldown (Machine)",3,54.4,10,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Chest Press (Machine)",1,54.4,12,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Chest Press (Machine)",2,61.2,12,0,0,"",""
2019-05-14 05:04:55,"Evening Workout","Chest Press (Machine)",3,61.2,12,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bench Press (Barbell)",1,20,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bench Press (Barbell)",2,60,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bench Press (Barbell)",3,80,8,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bench Press (Barbell)",4,80,7,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Chin Up (Assisted)",1,0,8,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Chin Up (Assisted)",2,0,6,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Chin Up (Assisted)",3,0,6,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Overhead Press (Barbell)",1,20,12,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Overhead Press (Barbell)",2,40,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Overhead Press (Barbell)",3,40,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Overhead Press (Barbell)",4,40,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bent Over One Arm Row (Dumbbell)",1,28,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bent Over One Arm Row (Dumbbell)",2,28,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Bent Over One Arm Row (Dumbbell)",3,28,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Incline Bench Press (Barbell)",1,50,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Incline Bench Press (Barbell)",2,60,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Incline Bench Press (Barbell)",3,60,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Lat Pulldown (Cable)",1,55,10,0,0,"",""
2019-05-15 16:46:47,"Afternoon Workout","Chest Fly (Band)",1,12.5,15,0,0,"",""
2019-05-21 07:15:59,"Day 1","Decline Bench Press (Barbell)",1,15,11,0,0,"",""
